datenum,year,month,day,datetime,data_mean_global,data_mean_nh,data_mean_sh
228139,624,8,15,15-Aug-0624 00:00:00,275.559630011867,273.185577818185,277.933682205549
228170,624,9,15,15-Sep-0624 00:00:00,275.519754883165,273.283317625995,277.756192140335
228200,624,10,15,15-Oct-0624 00:00:00,276.556199577347,275.392079384284,277.72031977041
228231,624,11,15,15-Nov-0624 00:00:00,277.559910623067,277.270480873907,277.849340372228
228261,624,12,15,15-Dec-0624 00:00:00,278.195907768532,278.512089657367,277.879725879696
228292,625,1,15,15-Jan-0625 00:00:00,278.654684159725,279.333904103054,277.975464216396
228323,625,2,15,15-Feb-0625 00:00:00,279.035699224884,279.98803945897,278.083358990797
228351,625,3,15,15-Mar-0625 00:00:00,279.375332046648,280.62827570121,278.122388392087
228382,625,4,15,15-Apr-0625 00:00:00,279.613421131705,281.160414796265,278.066427467146
228412,625,5,15,15-May-0625 00:00:00,279.555019095847,281.062068922524,278.047969269171
228443,625,6,15,15-Jun-0625 00:00:00,278.820445791235,279.545848365872,278.095043216598
228473,625,7,15,15-Jul-0625 00:00:00,277.178718624431,276.262626230821,278.094811018041
228504,625,8,15,15-Aug-0625 00:00:00,275.573991842093,273.199939648411,277.948044035775
228535,625,9,15,15-Sep-0625 00:00:00,275.531940019214,273.295502762044,277.768377276384
228565,625,10,15,15-Oct-0625 00:00:00,276.56629203504,275.402171841977,277.730412228103
228596,625,11,15,15-Nov-0625 00:00:00,277.56807335702,277.27864360786,277.857503106181
228626,625,12,15,15-Dec-0625 00:00:00,278.20238267216,278.518564560995,277.886200783324
228657,626,1,15,15-Jan-0626 00:00:00,278.65979206524,279.339012008569,277.980572121911
228688,626,2,15,15-Feb-0626 00:00:00,279.039839903296,279.992180137382,278.087499669209
228716,626,3,15,15-Mar-0626 00:00:00,279.378984207761,280.631927862323,278.1260405532
228747,626,4,15,15-Apr-0626 00:00:00,279.617142424122,281.164136088682,278.070148759562
228777,626,5,15,15-May-0626 00:00:00,279.559436569037,281.066486395714,278.052386742361
228808,626,6,15,15-Jun-0626 00:00:00,278.826150126567,279.551552701204,278.10074755193
228838,626,7,15,15-Jul-0626 00:00:00,277.18619736865,276.27010497504,278.10228976226
228869,626,8,15,15-Aug-0626 00:00:00,275.583628305077,273.209576111395,277.957680498759
228900,626,9,15,15-Sep-0626 00:00:00,275.544013273974,273.307576016804,277.780450531144
228930,626,10,15,15-Oct-0626 00:00:00,276.580976917721,275.416856724658,277.745097110784
228961,626,11,15,15-Nov-0626 00:00:00,277.585440466901,277.296010717741,277.874870216062
228991,626,12,15,15-Dec-0626 00:00:00,278.222398371652,278.538580260488,277.906216482816
229022,627,1,15,15-Jan-0627 00:00:00,278.682318479888,279.361538423217,278.003098536559
229053,627,2,15,15-Feb-0627 00:00:00,279.064634921778,280.016975155864,278.112294687691
229081,627,3,15,15-Mar-0627 00:00:00,279.40570148189,280.658645136452,278.152757827329
229112,627,4,15,15-Apr-0627 00:00:00,279.645331368844,281.192325033404,278.098337704284
229142,627,5,15,15-May-0627 00:00:00,279.588548847114,281.095598673791,278.081499020438
229173,627,6,15,15-Jun-0627 00:00:00,278.85563549746,279.581038072097,278.130232922823
229203,627,7,15,15-Jul-0627 00:00:00,277.215577823483,276.299485429873,278.131670217093
229234,627,8,15,15-Aug-0627 00:00:00,275.612500063854,273.238447870172,277.986552257536
229265,627,9,15,15-Sep-0627 00:00:00,275.572046785579,273.335609528409,277.808484042749
229295,627,10,15,15-Oct-0627 00:00:00,276.607916859919,275.443796666856,277.772037052982
229326,627,11,15,15-Nov-0627 00:00:00,277.611105746337,277.321675997177,277.900535495498
229356,627,12,15,15-Dec-0627 00:00:00,278.246682123851,278.562864012686,277.930500235015
229387,628,1,15,15-Jan-0628 00:00:00,278.705188069255,279.384408012584,278.025968125926
229418,628,2,15,15-Feb-0628 00:00:00,279.086131941599,280.038472175685,278.133791707513
229447,628,3,15,15-Mar-0628 00:00:00,279.42594175433,280.678885408892,278.172998099769
229478,628,4,15,15-Apr-0628 00:00:00,279.664504944948,281.211498609508,278.117511280389
229508,628,5,15,15-May-0628 00:00:00,279.606917506288,281.113967332965,278.099867679612
229539,628,6,15,15-Jun-0628 00:00:00,278.873480934861,279.598883509498,278.148078360224
229569,628,7,15,15-Jul-0628 00:00:00,277.233152261984,276.317059868374,278.149244655594
229600,628,8,15,15-Aug-0628 00:00:00,275.63002424058,273.255972046898,278.004076434262
229631,628,9,15,15-Sep-0628 00:00:00,275.589709951908,273.353272694738,277.826147209078
229661,628,10,15,15-Oct-0628 00:00:00,276.625876781478,275.461756588415,277.789996974541
229692,628,11,15,15-Nov-0628 00:00:00,277.629488703006,277.340058953846,277.918918452167
229722,628,12,15,15-Dec-0628 00:00:00,278.265582909762,278.581764798598,277.949401020926
229753,629,1,15,15-Jan-0629 00:00:00,278.72466999279,279.403889936119,278.045450049461
229784,629,2,15,15-Feb-0629 00:00:00,279.106226825392,280.058567059478,278.153886591305
229812,629,3,15,15-Mar-0629 00:00:00,279.446649935267,280.699593589829,278.193706280706
229843,629,4,15,15-Apr-0629 00:00:00,279.685795274167,281.232788938727,278.138801609607
229873,629,5,15,15-May-0629 00:00:00,279.628727845144,281.135777671821,278.121678018468
229904,629,6,15,15-Jun-0629 00:00:00,278.895732485548,279.621135060185,278.170329910911
229934,629,7,15,15-Jul-0629 00:00:00,277.255765749931,276.339673356321,278.171858143541
229965,629,8,15,15-Aug-0629 00:00:00,275.65292078288,273.278868589198,278.026972976562
229996,629,9,15,15-Sep-0629 00:00:00,275.612811057313,273.376373800143,277.849248314483
230026,629,10,15,15-Oct-0629 00:00:00,276.649104350405,275.484984157342,277.813224543468
230057,629,11,15,15-Nov-0629 00:00:00,277.652765027533,277.363335278373,277.942194776694
230087,629,12,15,15-Dec-0629 00:00:00,278.288830673629,278.605012562465,277.972648784793
230118,630,1,15,15-Jan-0630 00:00:00,278.747812271401,279.42703221473,278.068592328072
230149,630,2,15,15-Feb-0630 00:00:00,279.129187085811,280.081527319897,278.176846851724
230177,630,3,15,15-Mar-0630 00:00:00,279.469352036222,280.722295690784,278.216408381661
230208,630,4,15,15-Apr-0630 00:00:00,279.708163466047,281.255157130607,278.161169801487
230238,630,5,15,15-May-0630 00:00:00,279.650686832428,281.157736659105,278.143637005752
230269,630,6,15,15-Jun-0630 00:00:00,278.91721367502,279.642616249657,278.191811100383
230299,630,7,15,15-Jul-0630 00:00:00,277.276718714831,276.360626321221,278.192811108441
230330,630,8,15,15-Aug-0630 00:00:00,275.673314489407,273.299262295725,278.047366683089
230361,630,9,15,15-Sep-0630 00:00:00,275.632633864627,273.396196607457,277.869071121797
230391,630,10,15,15-Oct-0630 00:00:00,276.668364010624,275.504243817561,277.832484203687
230422,630,11,15,15-Nov-0630 00:00:00,277.671488685735,277.382058936575,277.960918434896
230452,630,12,15,15-Dec-0630 00:00:00,278.307064867852,278.623246756687,277.990882979016
230483,631,1,15,15-Jan-0631 00:00:00,278.765622932641,279.44484287597,278.086402989312
230514,631,2,15,15-Feb-0631 00:00:00,279.146659538027,280.098999772113,278.19431930394
230542,631,3,15,15-Mar-0631 00:00:00,279.486590996329,280.739534650891,278.233647341768
230573,631,4,15,15-Apr-0631 00:00:00,279.725293043922,281.272286708482,278.178299379363
230603,631,5,15,15-May-0631 00:00:00,279.667850429699,281.174900256376,278.160800603023
230634,631,6,15,15-Jun-0631 00:00:00,278.934557938725,279.659960513362,278.209155364088
230664,631,7,15,15-Jul-0631 00:00:00,277.294359205099,276.378266811489,278.210451598709
230695,631,8,15,15-Aug-0631 00:00:00,275.691331188409,273.317278994727,278.065383382091
230726,631,9,15,15-Sep-0631 00:00:00,275.65107117658,273.41463391941,277.88750843375
230756,631,10,15,15-Oct-0631 00:00:00,276.687230761786,275.523110568723,277.851350954849
230787,631,11,15,15-Nov-0631 00:00:00,277.690758124408,277.401328375248,277.980187873569
230817,631,12,15,15-Dec-0631 00:00:00,278.326674664379,278.642856553215,278.010492775543
230848,632,1,15,15-Jan-0632 00:00:00,278.785475179411,279.46469512274,278.106255236082
230879,632,2,15,15-Feb-0632 00:00:00,279.166620749468,280.118960983554,278.214280515381
230908,632,3,15,15-Mar-0632 00:00:00,279.506492108916,280.759435763478,278.253548454355
230939,632,4,15,15-Apr-0632 00:00:00,279.744929416169,281.291923080729,278.197935751609
230969,632,5,15,15-May-0632 00:00:00,279.686981885356,281.194031712033,278.17993205868
231000,632,6,15,15-Jun-0632 00:00:00,278.952931426305,279.678334000942,278.227528851668
231030,632,7,15,15-Jul-0632 00:00:00,277.311771162281,276.395678768671,278.227863555891
231061,632,8,15,15-Aug-0632 00:00:00,275.707638338698,273.333586145016,278.08169053238
231092,632,9,15,15-Sep-0632 00:00:00,275.666190529306,273.429753272136,277.902627786476
231122,632,10,15,15-Oct-0632 00:00:00,276.701139612107,275.537019419044,277.86525980517
231153,632,11,15,15-Nov-0632 00:00:00,277.703494053309,277.414064304149,277.99292380247
231183,632,12,15,15-Dec-0632 00:00:00,278.338335538673,278.654517427509,278.022153649837
231214,633,1,15,15-Jan-0633 00:00:00,278.796219151735,279.475439095064,278.116999208406
231245,633,2,15,15-Feb-0633 00:00:00,279.176666258287,280.129006492373,278.2243260242
231273,633,3,15,15-Mar-0633 00:00:00,279.516117878522,280.769061533084,278.263174223961
231304,633,4,15,15-Apr-0633 00:00:00,279.75447445668,281.30146812124,278.20748079212
231334,633,5,15,15-May-0633 00:00:00,279.696845485169,281.203895311846,278.189795658493
231365,633,6,15,15-Jun-0633 00:00:00,278.963547737361,279.688950311998,278.238145162724
231395,633,7,15,15-Jul-0633 00:00:00,277.323519883647,276.407427490037,278.239612277257
231426,633,8,15,15-Aug-0633 00:00:00,275.720824767264,273.346772573582,278.094876960946
231457,633,9,15,15-Sep-0633 00:00:00,275.681045559788,273.444608302618,277.917482816958
231487,633,10,15,15-Oct-0633 00:00:00,276.717819737046,275.553699543983,277.881939930109
231518,633,11,15,15-Nov-0633 00:00:00,277.722081363067,277.432651613907,278.011511112228
231548,633,12,15,15-Dec-0633 00:00:00,278.358837721439,278.675019610275,278.042655832603
231579,634,1,15,15-Jan-0634 00:00:00,278.818569493521,279.49778943685,278.139349550192
231610,634,2,15,15-Feb-0634 00:00:00,279.200723642932,280.153063877018,278.248383408845
231638,634,3,15,15-Mar-0634 00:00:00,279.541666787686,280.794610442248,278.288723133125
231669,634,4,15,15-Apr-0634 00:00:00,279.781224969849,281.328218634409,278.23423130529
231699,634,5,15,15-May-0634 00:00:00,279.724433279653,281.23148310633,278.217383452977
231730,634,6,15,15-Jun-0634 00:00:00,278.991552177356,279.716954751993,278.266149602719
231760,634,7,15,15-Jul-0634 00:00:00,277.351543549931,276.435451156321,278.267635943541
231791,634,8,15,15-Aug-0634 00:00:00,275.748515664878,273.374463471196,278.12256785856
231822,634,9,15,15-Sep-0634 00:00:00,275.708097123724,273.471659866554,277.944534380894
231852,634,10,15,15-Oct-0634 00:00:00,276.743970832245,275.579850639182,277.908091025308
231883,634,11,15,15-Nov-0634 00:00:00,277.747116284424,277.457686535264,278.036546033585
231913,634,12,15,15-Dec-0634 00:00:00,278.382586193797,278.698768082633,278.066404304961
231944,635,1,15,15-Jan-0635 00:00:00,278.840906671676,279.520126615005,278.161686728347
231975,635,2,15,15-Feb-0635 00:00:00,279.221570111629,280.173910345715,278.269229877542
232003,635,3,15,15-Mar-0635 00:00:00,279.560988561622,280.813932216184,278.308044907061
232034,635,4,15,15-Apr-0635 00:00:00,279.799033493673,281.346027158233,278.252039829114
232064,635,5,15,15-May-0635 00:00:00,279.740785427963,281.24783525464,278.233735601287
232095,635,6,15,15-Jun-0635 00:00:00,279.006545323083,279.73194789772,278.281142748446
232125,635,7,15,15-Jul-0635 00:00:00,277.365290915927,276.449198522317,278.281383309537
232156,635,8,15,15-Aug-0635 00:00:00,275.761138764993,273.387086571311,278.135190958675
232187,635,9,15,15-Sep-0635 00:00:00,275.719725765424,273.483288508254,277.956163022594
232217,635,10,15,15-Oct-0635 00:00:00,276.754743116615,275.590622923552,277.918863309678
232248,635,11,15,15-Nov-0635 00:00:00,277.757178606166,277.467748857006,278.046608355327
232278,635,12,15,15-Dec-0635 00:00:00,278.39209324123,278.708275130065,278.075911352394
232309,636,1,15,15-Jan-0636 00:00:00,278.850021426738,279.529241370067,278.170801483409
232340,636,2,15,15-Feb-0636 00:00:00,279.230463849874,280.18280408396,278.278123615787
232369,636,3,15,15-Mar-0636 00:00:00,279.569840852221,280.822784506783,278.31689719766
232400,636,4,15,15-Apr-0636 00:00:00,279.808032199416,281.355025863976,278.261038534857
232430,636,5,15,15-May-0636 00:00:00,279.750126705256,281.257176531933,278.24307687858
232461,636,6,15,15-Jun-0636 00:00:00,279.016429779455,279.741832354092,278.291027204818
232491,636,7,15,15-Jul-0636 00:00:00,277.375889338143,276.459796944533,278.291981731753
232522,636,8,15,15-Aug-0636 00:00:00,275.772573985598,273.398521791916,278.14662617928
232553,636,9,15,15-Sep-0636 00:00:00,275.732072491724,273.495635234554,277.968509748894
232583,636,10,15,15-Oct-0636 00:00:00,276.768027930678,275.603907737615,277.932148123741
232614,636,11,15,15-Nov-0636 00:00:00,277.771379964823,277.481950215663,278.060809713984
232644,636,12,15,15-Dec-0636 00:00:00,278.407141476073,278.723323364908,278.090959587237
232675,637,1,15,15-Jan-0637 00:00:00,278.865798744121,279.54501868745,278.186578800792
232706,637,2,15,15-Feb-0637 00:00:00,279.246804330914,280.199144565,278.294464096827
232734,637,3,15,15-Mar-0637 00:00:00,279.586530452799,280.839474107361,278.333586798238
232765,637,4,15,15-Apr-0637 00:00:00,279.824808750171,281.371802414731,278.277815085612
232795,637,5,15,15-May-0637 00:00:00,279.766679911593,281.27372973827,278.259630084917
232826,637,6,15,15-Jun-0637 00:00:00,279.032407115184,279.757809689821,278.307004540547
232856,637,7,15,15-Jul-0637 00:00:00,277.390961552711,276.474869159101,278.307053946321
232887,637,8,15,15-Aug-0637 00:00:00,275.786476525212,273.41242433153,278.160528718894
232918,637,9,15,15-Sep-0637 00:00:00,275.744606186047,273.508168928877,277.981043443217
232948,637,10,15,15-Oct-0637 00:00:00,276.779058992829,275.614938799766,277.943179185892
232979,637,11,15,15-Nov-0637 00:00:00,277.780839991373,277.491410242213,278.070269740534
233009,637,12,15,15-Dec-0637 00:00:00,278.41502744705,278.731209335886,278.098845558214
233040,638,1,15,15-Jan-0638 00:00:00,278.872173023007,279.551392966336,278.192953079678
233071,638,2,15,15-Feb-0638 00:00:00,279.251794664645,280.204134898731,278.299454430558
233099,638,3,15,15-Mar-0638 00:00:00,279.590329971766,280.843273626328,278.337386317205
233130,638,4,15,15-Apr-0638 00:00:00,279.827675968221,281.374669632781,278.280682303661
233160,638,5,15,15-May-0638 00:00:00,279.768938726025,281.275988552702,278.261888899349
233191,638,6,15,15-Jun-0638 00:00:00,279.034442665749,279.759845240386,278.309040091112
233221,638,7,15,15-Jul-0638 00:00:00,277.393158723067,276.477066329457,278.309251116677
233252,638,8,15,15-Aug-0638 00:00:00,275.789172218628,273.415120024946,278.16322441231
233283,638,9,15,15-Sep-0638 00:00:00,275.748088030132,273.511650772962,277.984525287302
233313,638,10,15,15-Oct-0638 00:00:00,276.783565339536,275.619445146473,277.947685532599
233344,638,11,15,15-Nov-0638 00:00:00,277.786559916997,277.497130167837,278.075989666158
233374,638,12,15,15-Dec-0638 00:00:00,278.422100752228,278.738282641064,278.105918863392
233405,639,1,15,15-Jan-0639 00:00:00,278.880690232718,279.559910176047,278.201470289389
233436,639,2,15,15-Feb-0639 00:00:00,279.261797028212,280.214137262298,278.309456794125
233464,639,3,15,15-Mar-0639 00:00:00,279.601809462852,280.854753117414,278.348865808291
233495,639,4,15,15-Apr-0639 00:00:00,279.840575284833,281.387568949393,278.293581620274
233525,639,5,15,15-May-0639 00:00:00,279.783151290512,281.290201117189,278.276101463836
233556,639,6,15,15-Jun-0639 00:00:00,279.049814107286,279.775216681923,278.324411532649
233586,639,7,15,15-Jul-0639 00:00:00,277.409516167876,276.493423774266,278.325608561486
233617,639,8,15,15-Aug-0639 00:00:00,275.806351327616,273.432299133934,278.180403521298
233648,639,9,15,15-Sep-0639 00:00:00,275.765934028872,273.529496771702,278.002371286042
233678,639,10,15,15-Oct-0639 00:00:00,276.801933018268,275.637812825205,277.966053211331
233709,639,11,15,15-Nov-0639 00:00:00,277.805313630626,277.515883881466,278.094743379787
233739,639,12,15,15-Dec-0639 00:00:00,278.441114420327,278.757296309163,278.124932531491
233770,640,1,15,15-Jan-0640 00:00:00,278.899847339526,279.579067282855,278.220627396197
233801,640,2,15,15-Feb-0640 00:00:00,279.280990622633,280.233330856719,278.328650388546
233830,640,3,15,15-Mar-0640 00:00:00,279.620942158458,280.87388581302,278.367998503897
233861,640,4,15,15-Apr-0640 00:00:00,279.859559259861,281.406552924421,278.312565595302
233891,640,5,15,15-May-0640 00:00:00,279.801908287867,281.308958114544,278.294858461191
233922,640,6,15,15-Jun-0640 00:00:00,279.068275400424,279.793677975061,278.342872825787
233952,640,7,15,15-Jul-0640 00:00:00,277.427623887381,276.511531493771,278.343716280991
233983,640,8,15,15-Aug-0640 00:00:00,275.824061667301,273.450009473619,278.198113860983
234014,640,9,15,15-Sep-0640 00:00:00,275.7832176066,273.54678034943,278.01965486377
234044,640,10,15,15-Oct-0640 00:00:00,276.818774875943,275.65465468288,277.982895069006
234075,640,11,15,15-Nov-0640 00:00:00,277.821713234201,277.532283485041,278.111142983362
